Card 180: 24 64 83  1 75 14 99 85 73 55 | 86 55 73 75 61 47  7  1 24 65 85 77 36  3 91  9  6 82 72 89 99 64 25 59 14
Card 181: 22 79 46 27 71  9 57 60 94 42 | 16 56 41 96 30 72 18 38 23 44 13 79 35 87  6 68 15 46 33 11 28 80  5 77 20
Card 182:  9 35 53 73  7 64 66 58 40 13 | 58 38 49 64 85  4 13 50 77 66  9 37 40 35 84 72 36 53 28  8 92 21 56 59 27
Card 183: 79 96 64 80 95 29 81 34 92 44 | 50 21 95 92 28 43 76 79 22  2 44 63 40  4 24 86 81  9 96 80 25 64 98 11 34
Card 184: 50 66  2 93 84 95 54 96 86 25 | 71 96 64 92 49 86 20 93 32 50 25 54 65 28 66 44 36 95 79  2 84 68 39 37 41
Card 185: 27 20 84 49 72 71 41  1 93 13 | 27 84 85 49 60 47 67 15 80 13 19 41 34 57  2 82 18 66 44 58 78 93 71 92 65
Card 186: 64 46 63  4  9 59 85 52 34 49 |  7 50 74 34 93 84 59 63  2 16 77 96 32 49 85 46 39 12 33  8 52 38  9 57 54
Card 187: 27 94 63 35 23 88 22 80 91 33 | 43 18 23 80 48 40  2 94 59 26 91 32 35 64 45 63 62 51 33 88 73 10 78 66 27
Card 188: 34 43 79 99 72 74 96 51 71 54 | 98  9 38 61 10 86 95 41 94 18 44 24 83 13 56 46 37 76 17 62 87  5 72 80 90
Card 189: 25  7 41 55 23 56 71  1  2 14 | 80 71 39 13 93 69  1 54 83 70 50 48 63 85 19 51 95 56 61 44 34 52 17 59 33
Card 190: 12  7 69 90 34 39 11 77 18  5 | 17  8  4 20 13 95 43 69 91 77 41 66 54 48 15 71 34 68 90 80 76  1 59 55  3
Card 191: 46 90 41 96 23 63 67 61 75 12 | 24 97 94 93 17 10 86 76 59 75 41 38 67 47  7 92 81 96 29 77 20 61 74 73 78
Card 192: 96 46 86 58 16 99 98 38 27 25 | 76 57 79 74 94 84  4 91 89 25  6 96 99 75 41 18 81 88 26 19 98  3 43 51 14
Card 193: 92 52 87 63 59 77 79 38  8 96 | 70 72 26  8 49 51 39 53 94 42 55 44 65 78 34 66 41 11 82 56 12 88 33 23 95
Card 194: 49 19 18 28 94 70  6 34 24 43 | 98 91 99 46 66 20 31 80 88 61 90 56  8 73 92 51 45  9 63 67 86  3 55 78 40
Card 195: 26 99 10 13 62 14 91 77 31 44 | 22 54 60 70 27 52 58 62 55 97 90 76 96 63 72 48 86 11 80 88 30 33 45 67 74
Card 196:  2 29 23 92 61 87 75 63 50 55 | 83  7 74 69 16  4 72 62 51 37 22 10 84 28 94 24 89  5 53 88 33 14 99 41 35
